mysql> select fid1,fid2,mem1,mem2,count(*) from mdetail group by fid1,fid2,mem1,mem2;
+------+------+------+------+----------+
| fid1 | fid2 | mem1 | mem2 | count(*) |
|  229 |  229 |    2 |    3 |        3 |
|  230 |  230 |    1 |    1 |        3 |
|  230 |  230 |    1 |    2 |        3 |
|  231 |  231 |    1 |    1 |        3 |
|  231 |  231 |    1 |    2 |        3 |
|  231 |  231 |    1 |    3 |        3 |
|  231 |  231 |    1 |    4 |        3 |
|  231 |  231 |    1 |    5 |        3 |
|  231 |  231 |    2 |    1 |        3 |
|  231 |  231 |    2 |    2 |        3 |
|  231 |  231 |    2 |    3 |        3 |
|  231 |  231 |    2 |    4 |        3 |
|  231 |  231 |    2 |    5 |        3 |
|  233 |  233 |    1 |    1 |        3 |
|  233 |  233 |    1 |    2 |        3 |
|  233 |  233 |    1 |    3 |        3 |
|  233 |  233 |    1 |    4 |        3 |
|  233 |  233 |    1 |    5 |        3 |
|  233 |  233 |    2 |    1 |        3 |
|  233 |  233 |    2 |    2 |        3 |
|  233 |  233 |    2 |    3 |        3 |
|  233 |  233 |    2 |    4 |        3 |
|  233 |  233 |    2 |    5 |        3 |
|  234 |  234 |    1 |    1 |        3 |
|  234 |  234 |    1 |    2 |        3 |
|  234 |  234 |    1 |    3 |        3 |
|  234 |  234 |    1 |    4 |        3 |
|  234 |  234 |    1 |    5 |        3 |
|  234 |  234 |    1 |    6 |        3 |
|  234 |  234 |    1 |    7 |        3 |
|  234 |  234 |    1 |    8 |        3 |
|  234 |  234 |    1 |    9 |        3 |
|  234 |  234 |    1 |   10 |        3 |
|  234 |  234 |    1 |   11 |        3 |
|  234 |  234 |    1 |   12 |        3 |
|  234 |  234 |    3 |    1 |        3 |
|  234 |  234 |    3 |    2 |        3 |
|  234 |  234 |    3 |    3 |        3 |
|  234 |  234 |    3 |    4 |        3 |
|  234 |  234 |    3 |    5 |        3 |
|  234 |  234 |    3 |    6 |        3 |
|  234 |  234 |    3 |    7 |        3 |
|  234 |  234 |    3 |    8 |        3 |
|  234 |  234 |    3 |    9 |        3 |
|  234 |  234 |    3 |   10 |        3 |
|  234 |  234 |    3 |   11 |        3 |
|  234 |  234 |    3 |   12 |        3 |
|  234 |  234 |    5 |    1 |        3 |
|  234 |  234 |    5 |    2 |        3 |
|  234 |  234 |    5 |    3 |        3 |
|  234 |  234 |    5 |    4 |        3 |
|  234 |  234 |    5 |    5 |        3 |
|  234 |  234 |    5 |    6 |        3 |
|  234 |  234 |    5 |    7 |        3 |
|  234 |  234 |    5 |    8 |        3 |
|  234 |  234 |    5 |    9 |        3 |
|  234 |  234 |    5 |   10 |        3 |
|  234 |  234 |    5 |   11 |        3 |
|  234 |  234 |    5 |   12 |        3 |
|  234 |  234 |    6 |    1 |        3 |
|  234 |  234 |    6 |    2 |        3 |
|  234 |  234 |    6 |    3 |        3 |
|  234 |  234 |    6 |    4 |        3 |
|  234 |  234 |    6 |    5 |        3 |
|  234 |  234 |    6 |    6 |        3 |
|  234 |  234 |    6 |    7 |        3 |
|  234 |  234 |    6 |    8 |        3 |
|  234 |  234 |    6 |    9 |        3 |
|  234 |  234 |    6 |   10 |        3 |
|  234 |  234 |    6 |   11 |        3 |
|  234 |  234 |    6 |   12 |        3 |
|  237 |  237 |    1 |    1 |        3 |
|  237 |  237 |    1 |    2 |        3 |
|  237 |  237 |    1 |    3 |        3 |
|  237 |  237 |    1 |    4 |        3 |
|  237 |  237 |    1 |    5 |        3 |
|  237 |  237 |    1 |    6 |        3 |
|  237 |  237 |    1 |    7 |        3 |
|  237 |  237 |    1 |    8 |        3 |
|  237 |  237 |    1 |    9 |        3 |
|  237 |  237 |    1 |   10 |        3 |
|  237 |  237 |    1 |   11 |        3 |
|  237 |  237 |    1 |   12 |        3 |
|  237 |  237 |    1 |   13 |        3 |
|  237 |  237 |    1 |   14 |        3 |
|  237 |  237 |    1 |   15 |        3 |
|  237 |  237 |    4 |    1 |        3 |
|  237 |  237 |    4 |    2 |        3 |
|  237 |  237 |    4 |    3 |        3 |
|  237 |  237 |    4 |    4 |        3 |
|  237 |  237 |    4 |    5 |        3 |
|  237 |  237 |    4 |    6 |        3 |
|  237 |  237 |    4 |    7 |        3 |
|  237 |  237 |    4 |    8 |        3 |
|  237 |  237 |    4 |    9 |        3 |
|  237 |  237 |    4 |   10 |        3 |
|  237 |  237 |    4 |   11 |        3 |
|  237 |  237 |    4 |   12 |        3 |
|  237 |  237 |    4 |   13 |        3 |
|  237 |  237 |    4 |   14 |        3 |
|  237 |  237 |    4 |   15 |        3 |
|  237 |  237 |    5 |    1 |        3 |
|  237 |  237 |    5 |    2 |        3 |
|  237 |  237 |    5 |    3 |        3 |
|  237 |  237 |    5 |    4 |        3 |
|  237 |  237 |    5 |    5 |        3 |
|  237 |  237 |    5 |    6 |        3 |
|  237 |  237 |    5 |    7 |        3 |
|  237 |  237 |    5 |    8 |        3 |
|  237 |  237 |    5 |    9 |        3 |
|  237 |  237 |    5 |   10 |        3 |
|  237 |  237 |    5 |   11 |        3 |
|  237 |  237 |    5 |   12 |        3 |
|  237 |  237 |    5 |   13 |        3 |
|  237 |  237 |    5 |   14 |        3 |
|  237 |  237 |    5 |   15 |        3 |
|  237 |  237 |    9 |    1 |        3 |
|  237 |  237 |    9 |    2 |        3 |
|  237 |  237 |    9 |    3 |        3 |
|  237 |  237 |    9 |    4 |        3 |
|  237 |  237 |    9 |    5 |        3 |
|  237 |  237 |    9 |    6 |        3 |
|  237 |  237 |    9 |    7 |        3 |
|  237 |  237 |    9 |    8 |        3 |
|  237 |  237 |    9 |    9 |        3 |
|  237 |  237 |    9 |   10 |        3 |
|  237 |  237 |    9 |   11 |        3 |
|  237 |  237 |    9 |   12 |        3 |
|  237 |  237 |    9 |   13 |        3 |
|  237 |  237 |    9 |   14 |        3 |
|  237 |  237 |    9 |   15 |        3 |
|  239 |  239 |    1 |    1 |        3 |
|  239 |  239 |    1 |    2 |        3 |
|  239 |  239 |    1 |    3 |        3 |
|  239 |  239 |    1 |    4 |        3 |
|  239 |  239 |    2 |    1 |        3 |
|  239 |  239 |    2 |    2 |        3 |
|  239 |  239 |    2 |    3 |        3 |
|  239 |  239 |    2 |    4 |        3 |
|  241 |  241 |    1 |    1 |        3 |
|  241 |  241 |    1 |    2 |        3 |
|  241 |  241 |    1 |    3 |        3 |
|  241 |  241 |    1 |    4 |        3 |
|  241 |  241 |    1 |    5 |        3 |
|  241 |  241 |    1 |    6 |        3 |
|  241 |  241 |    1 |    7 |        3 |
|  241 |  241 |    1 |    8 |        3 |
|  241 |  241 |    1 |    9 |        3 |
|  241 |  241 |    1 |   10 |        3 |
|  241 |  241 |    1 |   11 |        3 |
|  241 |  241 |    1 |   12 |        3 |
|  241 |  241 |    1 |   13 |        3 |
|  241 |  241 |    7 |    1 |        3 |
|  241 |  241 |    7 |    2 |        3 |
|  241 |  241 |    7 |    3 |        3 |
|  241 |  241 |    7 |    4 |        3 |
|  241 |  241 |    7 |    5 |        3 |
|  241 |  241 |    7 |    6 |        3 |
|  241 |  241 |    7 |    7 |        3 |
|  241 |  241 |    7 |    8 |        3 |
|  241 |  241 |    7 |    9 |        3 |
|  241 |  241 |    7 |   10 |        3 |
|  241 |  241 |    7 |   11 |        3 |
|  241 |  241 |    7 |   12 |        3 |
|  241 |  241 |    7 |   13 |        3 |
|  241 |  241 |    8 |    1 |        3 |
|  241 |  241 |    8 |    2 |        3 |
|  241 |  241 |    8 |    3 |        3 |
|  241 |  241 |    8 |    4 |        3 |
|  241 |  241 |    8 |    5 |        3 |
|  241 |  241 |    8 |    6 |        3 |
|  241 |  241 |    8 |    7 |        3 |
|  241 |  241 |    8 |    8 |        3 |
|  241 |  241 |    8 |    9 |        3 |
|  241 |  241 |    8 |   10 |        3 |
|  241 |  241 |    8 |   11 |        3 |
|  241 |  241 |    8 |   12 |        3 |
|  241 |  241 |    8 |   13 |        3 |
|  242 |  242 |    1 |    1 |        3 |
|  242 |  242 |    1 |    2 |        3 |
|  242 |  242 |    1 |    3 |        3 |
|  242 |  242 |    1 |    4 |        3 |
|  242 |  242 |    1 |    5 |        3 |
|  242 |  242 |    1 |    6 |        3 |
|  242 |  242 |    1 |    7 |        3 |
|  242 |  242 |    2 |    1 |        3 |
|  242 |  242 |    2 |    2 |        3 |
|  242 |  242 |    2 |    3 |        3 |
|  242 |  242 |    2 |    4 |        3 |
|  242 |  242 |    2 |    5 |        3 |
|  242 |  242 |    2 |    6 |        3 |
|  242 |  242 |    2 |    7 |        3 |
|  243 |  243 |    1 |    1 |        3 |
|  243 |  243 |    1 |    2 |        3 |
|  243 |  243 |    1 |    3 |        3 |
|  243 |  243 |    1 |    4 |        3 |
|  243 |  243 |    1 |    5 |        3 |
|  243 |  243 |    1 |    6 |        3 |
|  243 |  243 |    2 |    1 |        3 |
|  243 |  243 |    2 |    2 |        3 |
|  243 |  243 |    2 |    3 |        3 |
|  243 |  243 |    2 |    4 |        3 |
|  243 |  243 |    2 |    5 |        3 |
|  243 |  243 |    2 |    6 |        3 |
|  244 |  244 |    1 |    1 |        3 |
|  244 |  244 |    1 |    2 |        3 |
|  244 |  244 |    1 |    3 |        3 |
|  244 |  244 |    1 |    4 |        3 |
|  244 |  244 |    1 |    5 |        3 |
|  244 |  244 |    1 |    6 |        3 |
|  244 |  244 |    1 |    7 |        3 |
|  244 |  244 |    2 |    1 |        3 |
|  244 |  244 |    2 |    2 |        3 |
|  244 |  244 |    2 |    3 |        3 |
|  244 |  244 |    2 |    4 |        3 |
|  244 |  244 |    2 |    5 |        3 |
|  244 |  244 |    2 |    6 |        3 |
|  244 |  244 |    2 |    7 |        3 |
|  244 |  244 |    3 |    1 |        3 |
|  244 |  244 |    3 |    2 |        3 |
|  244 |  244 |    3 |    3 |        3 |
|  244 |  244 |    3 |    4 |        3 |
|  244 |  244 |    3 |    5 |        3 |
|  244 |  244 |    3 |    6 |        3 |
|  244 |  244 |    3 |    7 |        3 |
|  244 |  244 |    4 |    1 |        3 |
|  244 |  244 |    4 |    2 |        3 |
|  244 |  244 |    4 |    3 |        3 |
|  244 |  244 |    4 |    4 |        3 |
|  244 |  244 |    4 |    5 |        3 |
|  244 |  244 |    4 |    6 |        3 |
|  244 |  244 |    4 |    7 |        3 |
|  244 |  244 |    5 |    1 |        3 |
|  244 |  244 |    5 |    2 |        3 |
|  244 |  244 |    5 |    3 |        3 |
|  244 |  244 |    5 |    4 |        3 |
|  244 |  244 |    5 |    5 |        3 |
|  244 |  244 |    5 |    6 |        3 |
|  244 |  244 |    5 |    7 |        3 |
|  244 |  244 |    6 |    1 |        3 |
|  244 |  244 |    6 |    2 |        3 |
|  244 |  244 |    6 |    3 |        3 |
|  244 |  244 |    6 |    4 |        3 |
|  244 |  244 |    6 |    5 |        3 |
|  244 |  244 |    6 |    6 |        3 |
|  244 |  244 |    6 |    7 |        3 |
|  245 |  245 |    1 |    1 |        3 |
|  245 |  245 |    1 |    2 |        3 |
|  245 |  245 |    1 |    3 |        3 |
|  245 |  245 |    1 |    4 |        3 |
|  245 |  245 |    1 |    5 |        3 |
|  245 |  245 |    1 |    6 |        3 |
|  245 |  245 |    2 |    1 |        3 |
|  245 |  245 |    2 |    2 |        3 |
|  245 |  245 |    2 |    3 |        3 |
|  245 |  245 |    2 |    4 |        3 |
|  245 |  245 |    2 |    5 |        3 |
|  245 |  245 |    2 |    6 |        3 |
|  245 |  245 |    3 |    1 |        3 |
|  245 |  245 |    3 |    2 |        3 |
|  245 |  245 |    3 |    3 |        3 |
|  245 |  245 |    3 |    4 |        3 |
|  245 |  245 |    3 |    5 |        3 |
|  245 |  245 |    3 |    6 |        3 |
|  245 |  245 |    4 |    1 |        3 |
|  245 |  245 |    4 |    2 |        3 |
|  245 |  245 |    4 |    3 |        3 |
|  245 |  245 |    4 |    4 |        3 |
|  245 |  245 |    4 |    5 |        3 |
|  245 |  245 |    4 |    6 |        3 |
|  246 |  246 |    1 |    1 |        3 |
|  246 |  246 |    1 |    2 |        3 |
|  246 |  246 |    1 |    3 |        3 |
|  246 |  246 |    1 |    4 |        3 |
|  246 |  246 |    1 |    5 |        3 |
|  246 |  246 |    1 |    6 |        3 |
|  246 |  246 |    2 |    1 |        3 |
|  246 |  246 |    2 |    2 |        3 |
|  246 |  246 |    2 |    3 |        3 |
|  246 |  246 |    2 |    4 |        3 |
|  246 |  246 |    2 |    5 |        3 |
|  246 |  246 |    2 |    6 |        3 |
|  247 |  247 |    1 |    1 |        3 |
|  247 |  247 |    1 |    2 |        3 |
|  247 |  247 |    1 |    3 |        3 |
|  247 |  247 |    1 |    4 |        3 |
|  247 |  247 |    1 |    5 |        3 |
|  247 |  247 |    1 |    6 |        3 |
|  247 |  247 |    2 |    1 |        3 |
|  247 |  247 |    2 |    2 |        3 |
|  247 |  247 |    2 |    3 |        3 |
|  247 |  247 |    2 |    4 |        3 |
|  247 |  247 |    2 |    5 |        3 |
|  247 |  247 |    2 |    6 |        3 |
|  249 |  249 |    1 |    1 |        3 |
|  249 |  249 |    1 |    2 |        3 |
|  249 |  249 |    1 |    3 |        3 |
|  249 |  249 |    1 |    4 |        3 |
|  249 |  249 |    1 |    5 |        3 |
|  249 |  249 |    1 |    6 |        3 |
|  249 |  249 |    1 |    7 |        3 |
|  249 |  249 |    1 |    8 |        3 |
|  249 |  249 |    2 |    1 |        3 |
|  249 |  249 |    2 |    2 |        3 |
|  249 |  249 |    2 |    3 |        3 |
|  249 |  249 |    2 |    4 |        3 |
|  249 |  249 |    2 |    5 |        3 |
|  249 |  249 |    2 |    6 |        3 |
|  249 |  249 |    2 |    7 |        3 |
|  249 |  249 |    2 |    8 |        3 |
|  249 |  249 |    3 |    1 |        3 |
|  249 |  249 |    3 |    2 |        3 |
|  249 |  249 |    3 |    3 |        3 |
|  249 |  249 |    3 |    4 |        3 |
|  249 |  249 |    3 |    5 |        3 |
|  249 |  249 |    3 |    6 |        3 |
|  249 |  249 |    3 |    7 |        3 |
|  249 |  249 |    3 |    8 |        3 |
|  249 |  249 |    4 |    1 |        3 |
|  249 |  249 |    4 |    2 |        3 |
|  249 |  249 |    4 |    3 |        3 |
|  249 |  249 |    4 |    4 |        3 |
|  249 |  249 |    4 |    5 |        3 |
|  249 |  249 |    4 |    6 |        3 |
|  249 |  249 |    4 |    7 |        3 |
|  249 |  249 |    4 |    8 |        3 |
|  252 |  252 |    1 |    1 |        3 |
|  252 |  252 |    1 |    2 |        3 |
|  252 |  252 |    1 |    3 |        3 |
|  252 |  252 |    1 |    4 |        3 |
|  252 |  252 |    1 |    5 |        3 |
|  252 |  252 |    1 |    6 |        3 |
|  252 |  252 |    1 |    7 |        3 |
|  252 |  252 |    1 |    8 |        3 |
|  252 |  252 |    1 |    9 |        3 |
|  252 |  252 |    1 |   10 |        3 |
|  252 |  252 |    2 |    1 |        3 |
|  252 |  252 |    2 |    2 |        3 |
|  252 |  252 |    2 |    3 |        3 |
|  252 |  252 |    2 |    4 |        3 |
|  252 |  252 |    2 |    5 |        3 |
|  252 |  252 |    2 |    6 |        3 |
|  252 |  252 |    2 |    7 |        3 |
|  252 |  252 |    2 |    8 |        3 |
|  252 |  252 |    2 |    9 |        3 |
|  252 |  252 |    2 |   10 |        3 |
|  252 |  252 |    3 |    1 |        3 |
|  252 |  252 |    3 |    2 |        3 |
|  252 |  252 |    3 |    3 |        3 |
|  252 |  252 |    3 |    4 |        3 |
|  252 |  252 |    3 |    5 |        3 |
|  252 |  252 |    3 |    6 |        3 |
|  252 |  252 |    3 |    7 |        3 |
|  252 |  252 |    3 |    8 |        3 |
|  252 |  252 |    3 |    9 |        3 |
|  252 |  252 |    3 |   10 |        3 |
|  252 |  252 |    4 |    1 |        3 |
|  252 |  252 |    4 |    2 |        3 |
|  252 |  252 |    4 |    3 |        3 |
|  252 |  252 |    4 |    4 |        3 |
|  252 |  252 |    4 |    5 |        3 |
|  252 |  252 |    4 |    6 |        3 |
|  252 |  252 |    4 |    7 |        3 |
|  252 |  252 |    4 |    8 |        3 |
|  252 |  252 |    4 |    9 |        3 |
|  252 |  252 |    4 |   10 |        3 |
|  252 |  252 |    5 |    1 |        3 |
|  252 |  252 |    5 |    2 |        3 |
|  252 |  252 |    5 |    3 |        3 |
|  252 |  252 |    5 |    4 |        3 |
|  252 |  252 |    5 |    5 |        3 |
|  252 |  252 |    5 |    6 |        3 |
|  252 |  252 |    5 |    7 |        3 |
|  252 |  252 |    5 |    8 |        3 |
|  252 |  252 |    5 |    9 |        3 |
|  252 |  252 |    5 |   10 |        3 |
|  252 |  252 |    6 |    1 |        3 |
|  252 |  252 |    6 |    2 |        3 |
|  252 |  252 |    6 |    3 |        3 |
|  252 |  252 |    6 |    4 |        3 |
|  252 |  252 |    6 |    5 |        3 |
|  252 |  252 |    6 |    6 |        3 |
|  252 |  252 |    6 |    7 |        3 |
|  252 |  252 |    6 |    8 |        3 |
|  252 |  252 |    6 |    9 |        3 |
|  252 |  252 |    6 |   10 |        3 |
|  252 |  252 |    7 |    1 |        3 |
|  252 |  252 |    7 |    2 |        3 |
|  252 |  252 |    7 |    3 |        3 |
|  252 |  252 |    7 |    4 |        3 |
|  252 |  252 |    7 |    5 |        3 |
|  252 |  252 |    7 |    6 |        3 |
|  252 |  252 |    7 |    7 |        3 |
|  252 |  252 |    7 |    8 |        3 |
|  252 |  252 |    7 |    9 |        3 |
|  252 |  252 |    7 |   10 |        3 |
|  254 |  254 |    1 |    1 |        3 |
|  254 |  254 |    1 |    2 |        3 |
|  254 |  254 |    1 |    3 |        3 |
|  254 |  254 |    1 |    4 |        3 |
|  254 |  254 |    1 |    5 |        3 |
|  254 |  254 |    1 |    6 |        3 |
|  254 |  254 |    2 |    1 |        3 |
|  254 |  254 |    2 |    2 |        3 |
|  254 |  254 |    2 |    3 |        3 |
|  254 |  254 |    2 |    4 |        3 |
|  254 |  254 |    2 |    5 |        3 |
|  254 |  254 |    2 |    6 |        3 |
|  254 |  254 |    3 |    1 |        3 |
|  254 |  254 |    3 |    2 |        3 |
|  254 |  254 |    3 |    3 |        3 |
|  254 |  254 |    3 |    4 |        3 |
|  254 |  254 |    3 |    5 |        3 |
|  254 |  254 |    3 |    6 |        3 |
|  256 |  256 |    1 |    1 |        3 |
|  256 |  256 |    1 |    2 |        3 |
|  256 |  256 |    1 |    3 |        3 |
|  256 |  256 |    1 |    4 |        3 |
|  256 |  256 |    1 |    5 |        3 |
|  256 |  256 |    1 |    6 |        3 |
|  256 |  256 |    1 |    7 |        3 |
|  256 |  256 |    1 |    8 |        3 |
|  256 |  256 |    2 |    1 |        3 |
|  256 |  256 |    2 |    2 |        3 |
|  256 |  256 |    2 |    3 |        3 |
|  256 |  256 |    2 |    4 |        3 |
|  256 |  256 |    2 |    5 |        3 |
|  256 |  256 |    2 |    6 |        3 |
|  256 |  256 |    2 |    7 |        3 |
|  256 |  256 |    2 |    8 |        3 |
|  258 |  258 |    1 |    1 |        3 |
|  258 |  258 |    1 |    2 |        3 |
|  258 |  258 |    1 |    3 |        3 |
|  258 |  258 |    1 |    4 |        3 |
|  258 |  258 |    1 |    5 |        3 |
|  258 |  258 |    1 |    6 |        3 |
|  258 |  258 |    1 |    7 |        3 |
|  258 |  258 |    1 |    8 |        3 |
|  258 |  258 |    1 |    9 |        3 |
|  258 |  258 |    2 |    1 |        3 |
|  258 |  258 |    2 |    2 |        3 |
|  258 |  258 |    2 |    3 |        3 |
|  258 |  258 |    2 |    4 |        3 |
|  258 |  258 |    2 |    5 |        3 |
|  258 |  258 |    2 |    6 |        3 |
|  258 |  258 |    2 |    7 |        3 |
|  258 |  258 |    2 |    8 |        3 |
|  258 |  258 |    2 |    9 |        3 |
|  258 |  258 |    3 |    1 |        3 |
|  258 |  258 |    3 |    2 |        3 |
|  258 |  258 |    3 |    3 |        3 |
|  258 |  258 |    3 |    4 |        3 |
|  258 |  258 |    3 |    5 |        3 |
|  258 |  258 |    3 |    6 |        3 |
|  258 |  258 |    3 |    7 |        3 |
|  258 |  258 |    3 |    8 |        3 |
|  258 |  258 |    3 |    9 |        3 |
|  258 |  258 |    4 |    1 |        3 |
|  258 |  258 |    4 |    2 |        3 |
|  258 |  258 |    4 |    3 |        3 |
|  258 |  258 |    4 |    4 |        3 |
|  258 |  258 |    4 |    5 |        3 |
|  258 |  258 |    4 |    6 |        3 |
|  258 |  258 |    4 |    7 |        3 |
|  258 |  258 |    4 |    8 |        3 |
|  258 |  258 |    4 |    9 |        3 |
