mysql> select a.fs_id,a.mem_id,b.mem_id,a.income1+a.income2+a.income3+a.income4 as aCY,b.income1+b.income2+b.income3+b.income4 as bCY from income a,income b where a.fs_id=b.fs_id and a.mem_id<>b.mem_id and( a.income1=b.income1 or a.income2=b.income2 or a.income3=b.income3 or a.income4=b.income4) and a.fm_mm=1 and b.fm_mm=1 and a.mem_id>b.mem_id;
+-------+--------+--------+------+-------+
| fs_id | mem_id | mem_id | aCY  | bCY   |
|  2054 |      5 |      2 |     3 |    0 |     0 |
|  2054 |      5 |      3 |     3 |    0 |     0 |
|  2054 |      4 |      1 |     1 |    0 |  1100 |
|  2054 |      4 |      2 |     1 |    0 |     0 |
|  2054 |      4 |      3 |     1 |    0 |     0 |
|  2054 |      4 |      2 |     2 |    0 |     0 |
|  2054 |      4 |      3 |     2 |    0 |     0 |
|  2054 |      4 |      1 |     2 |    0 |  1100 |
|  2055 |      2 |      1 |     3 | 1961 |  2023 |
|  2055 |      2 |      1 |     1 | 1961 |  2023 |
|  2055 |      2 |      1 |     2 | 1961 |  2023 |
|  2056 |      2 |      1 |     1 | 1069 |  4034 |
|  2056 |      3 |      1 |     3 |    0 |  4034 |
|  2056 |      3 |      2 |     3 |    0 |  1069 |
|  2056 |      2 |      1 |     3 | 1069 |  4034 |
|  2056 |      3 |      1 |     1 |    0 |  4034 |
|  2056 |      3 |      2 |     1 |    0 |  1069 |
|  2056 |      3 |      1 |     2 |    0 |  4034 |
|  2056 |      3 |      2 |     2 |    0 |  1069 |
|  2056 |      2 |      1 |     2 | 1069 |  4034 |
|  2057 |      3 |      1 |     1 | 1248 |  1100 |
|  2057 |      3 |      2 |     1 | 1248 |     0 |
|  2057 |      3 |      2 |     2 | 1248 |     0 |
|  2057 |      3 |      1 |     2 | 1248 |  1100 |
|  2057 |      3 |      2 |     3 | 1248 |     0 |
|  2057 |      3 |      1 |     3 | 1248 |  1100 |
|  2057 |      2 |      1 |     3 |    0 |  1100 |
|  2057 |      2 |      1 |     1 |    0 |  1100 |
|  2057 |      2 |      1 |     2 |    0 |  1100 |
|  2058 |      2 |      1 |     1 |    0 |  3994 |
|  2058 |      2 |      1 |     2 |    0 |  3994 |
|  2058 |      4 |      1 |     3 |    0 |  3994 |
|  2058 |      4 |      3 |     3 |    0 |     0 |
|  2058 |      4 |      2 |     3 |    0 |     0 |
|  2058 |      3 |      1 |     1 |    0 |  3994 |
|  2058 |      3 |      2 |     1 |    0 |     0 |
|  2058 |      3 |      1 |     2 |    0 |  3994 |
|  2058 |      3 |      2 |     2 |    0 |     0 |
|  2058 |      3 |      1 |     3 |    0 |  3994 |
|  2058 |      3 |      2 |     3 |    0 |     0 |
|  2058 |      4 |      1 |     1 |    0 |  3994 |
|  2058 |      4 |      2 |     1 |    0 |     0 |
|  2058 |      4 |      3 |     1 |    0 |     0 |
|  2058 |      4 |      1 |     2 |    0 |  3994 |
|  2058 |      4 |      2 |     2 |    0 |     0 |
|  2058 |      4 |      3 |     2 |    0 |     0 |
|  2058 |      2 |      1 |     3 |    0 |  3994 |
|  2059 |      3 |      1 |     1 |    0 |  1100 |
|  2059 |      3 |      2 |     1 |    0 |     0 |
|  2059 |      2 |      1 |     3 |    0 |  1100 |
|  2059 |      3 |      1 |     3 |    0 |  1100 |
|  2059 |      3 |      2 |     3 |    0 |     0 |
|  2059 |      2 |      1 |     1 |    0 |  1100 |
|  2059 |      2 |      1 |     2 |    0 |  1100 |
|  2059 |      3 |      1 |     2 |    0 |  1100 |
|  2059 |      3 |      2 |     2 |    0 |     0 |
|  2060 |      4 |      1 |     3 |    0 |  1000 |
|  2060 |      4 |      2 |     3 |    0 |     0 |
|  2060 |      4 |      3 |     3 |    0 |     0 |
|  2060 |      2 |      1 |     1 |    0 |  1000 |
|  2060 |      2 |      1 |     2 |    0 |  1000 |
|  2060 |      2 |      1 |     3 |    0 |  1000 |
|  2060 |      3 |      1 |     1 |    0 |  1000 |
|  2060 |      3 |      2 |     1 |    0 |     0 |
|  2060 |      3 |      1 |     2 |    0 |  1000 |
|  2060 |      3 |      2 |     2 |    0 |     0 |
|  2060 |      3 |      1 |     3 |    0 |  1000 |
|  2060 |      3 |      2 |     3 |    0 |     0 |
|  2060 |      4 |      1 |     1 |    0 |  1000 |
|  2060 |      4 |      2 |     1 |    0 |     0 |
|  2060 |      4 |      3 |     1 |    0 |     0 |
|  2060 |      4 |      1 |     2 |    0 |  1000 |
|  2060 |      4 |      2 |     2 |    0 |     0 |
|  2060 |      4 |      3 |     2 |    0 |     0 |
|  2061 |      3 |      1 |     1 | 1486 |  1100 |
|  2061 |      3 |      2 |     1 | 1486 |     0 |
|  2061 |      2 |      1 |     3 |    0 |  1100 |
|  2061 |      3 |      1 |     3 | 1486 |  1100 |
|  2061 |      3 |      2 |     3 | 1486 |     0 |
|  2061 |      2 |      1 |     1 |    0 |  1100 |
|  2061 |      2 |      1 |     2 |    0 |  1100 |
|  2061 |      3 |      1 |     2 | 1486 |  1100 |
|  2061 |      3 |      2 |     2 | 1486 |     0 |
|  2062 |      3 |      2 |     3 |  714 |     0 |
|  2062 |      3 |      1 |     3 |  714 |  4323 |
|  2062 |     13 |      1 |     1 |  595 |  4323 |
|  2062 |     13 |      3 |     1 |  595 |   714 |
|  2062 |     13 |      2 |     1 |  595 |     0 |
|  2062 |     13 |      3 |     2 |  595 |   714 |
|  2062 |     13 |      2 |     2 |  595 |     0 |
|  2062 |     13 |      1 |     2 |  595 |  4323 |
|  2062 |     13 |      3 |     3 |  595 |   714 |
|  2062 |     13 |      2 |     3 |  595 |     0 |
|  2062 |     13 |      1 |     3 |  595 |  4323 |
|  2062 |      2 |      1 |     3 |    0 |  4323 |
|  2062 |      3 |      1 |     1 |  714 |  4323 |
|  2062 |      3 |      2 |     1 |  714 |     0 |
|  2062 |      3 |      2 |     2 |  714 |     0 |
|  2062 |      3 |      1 |     2 |  714 |  4323 |
|  2062 |      2 |      1 |     1 |    0 |  4323 |
|  2062 |      2 |      1 |     2 |    0 |  4323 |
|  2064 |      2 |      1 |     2 | 1250 |  3084 |
|  2064 |      2 |      1 |     3 | 1250 |  3084 |
|  2064 |      2 |      1 |     1 | 1250 |  3084 |
|  2065 |      3 |      1 |     3 |  927 |  5661 |
|  2065 |      3 |      1 |     1 |  927 |  5661 |
|  2065 |      3 |      1 |     2 |  927 |  5661 |
|  2066 |      2 |      1 |     3 |    0 |  1500 |
|  2066 |      2 |      1 |     1 |    0 |  1500 |
|  2066 |      2 |      1 |     2 |    0 |  1500 |
|  2067 |      2 |      1 |     1 |    0 |  1400 |
|  2067 |      4 |      1 |     3 | 1189 |  1400 |
|  2067 |      4 |      2 |     3 | 1189 |     0 |
|  2067 |      2 |      1 |     3 |    0 |  1400 |
|  2067 |      4 |      1 |     1 | 1189 |  1400 |
|  2067 |      4 |      2 |     1 | 1189 |     0 |
|  2067 |      4 |      1 |     2 | 1189 |  1400 |
|  2067 |      4 |      2 |     2 | 1189 |     0 |
|  2067 |      2 |      1 |     2 |    0 |  1400 |
|  2068 |      2 |      1 |     3 |  904 |  1975 |
|  2068 |      2 |      1 |     1 |  904 |  1975 |
|  2068 |      2 |      1 |     2 |  904 |  1975 |
|  2069 |      3 |      1 |     3 |  892 |  1500 |
|  2069 |      3 |      1 |     1 |  892 |  1500 |
|  2069 |      3 |      1 |     2 |  892 |  1500 |
|  2070 |      2 |      1 |     3 | 1308 |  3165 |
|  2070 |      2 |      1 |     2 | 1308 |  3165 |
|  2070 |      2 |      1 |     1 | 1308 |  3165 |
|  2073 |     21 |      1 |     3 | 2949 |  1000 |
|  2073 |     21 |     12 |     3 | 2949 |   855 |
|  2073 |     21 |     13 |     3 | 2949 |  1949 |
|  2073 |     21 |     19 |     3 | 2949 |     0 |
|  2073 |     12 |      1 |     1 |  855 |  1000 |
|  2073 |     12 |      1 |     2 |  855 |  1000 |
|  2073 |     12 |      1 |     3 |  855 |  1000 |
|  2073 |     13 |      1 |     1 | 1949 |  1000 |
|  2073 |     13 |     12 |     1 | 1949 |   855 |
|  2073 |     13 |     12 |     2 | 1949 |   855 |
|  2073 |     13 |      1 |     2 | 1949 |  1000 |
|  2073 |     13 |      1 |     3 | 1949 |  1000 |
|  2073 |     13 |     12 |     3 | 1949 |   855 |
|  2073 |     19 |      1 |     1 |    0 |  1000 |
|  2073 |     19 |     12 |     1 |    0 |   855 |
|  2073 |     19 |     13 |     1 |    0 |  1949 |
|  2073 |     19 |     12 |     2 |    0 |   855 |
|  2073 |     19 |     13 |     2 |    0 |  1949 |
|  2073 |     19 |      1 |     2 |    0 |  1000 |
|  2073 |     19 |      1 |     3 |    0 |  1000 |
|  2073 |     19 |     12 |     3 |    0 |   855 |
|  2073 |     19 |     13 |     3 |    0 |  1949 |
|  2073 |     21 |      1 |     1 | 2949 |  1000 |
|  2073 |     21 |     12 |     1 | 2949 |   855 |
|  2073 |     21 |     13 |     1 | 2949 |  1949 |
|  2073 |     21 |     19 |     1 | 2949 |     0 |
|  2073 |     21 |     12 |     2 | 2949 |   855 |
|  2073 |     21 |     13 |     2 | 2949 |  1949 |
|  2073 |     21 |     19 |     2 | 2949 |     0 |
|  2073 |     21 |      1 |     2 | 2949 |  1000 |
|  2074 |      7 |      1 |     3 |    0 |  1000 |
|  2074 |      7 |      2 |     3 |    0 |     0 |
|  2074 |      7 |      3 |     3 |    0 |  1508 |
|  2074 |      7 |      6 |     3 |    0 |     0 |
|  2074 |      2 |      1 |     1 |    0 |  1000 |
|  2074 |      2 |      1 |     2 |    0 |  1000 |
|  2074 |      2 |      1 |     3 |    0 |  1000 |
|  2074 |      3 |      1 |     1 | 1508 |  1000 |
|  2074 |      3 |      2 |     1 | 1508 |     0 |
|  2074 |      3 |      2 |     2 | 1508 |     0 |
|  2074 |      3 |      1 |     2 | 1508 |  1000 |
|  2074 |      3 |      1 |     3 | 1508 |  1000 |
|  2074 |      3 |      2 |     3 | 1508 |     0 |
|  2074 |      6 |      1 |     1 |    0 |  1000 |
|  2074 |      6 |      2 |     1 |    0 |     0 |
|  2074 |      6 |      3 |     1 |    0 |  1508 |
|  2074 |      6 |      2 |     2 |    0 |     0 |
|  2074 |      6 |      3 |     2 |    0 |  1508 |
|  2074 |      6 |      1 |     2 |    0 |  1000 |
|  2074 |      6 |      1 |     3 |    0 |  1000 |
|  2074 |      6 |      2 |     3 |    0 |     0 |
|  2074 |      6 |      3 |     3 |    0 |  1508 |
|  2074 |      7 |      1 |     1 |    0 |  1000 |
|  2074 |      7 |      2 |     1 |    0 |     0 |
|  2074 |      7 |      3 |     1 |    0 |  1508 |
|  2074 |      7 |      6 |     1 |    0 |     0 |
|  2074 |      7 |      2 |     2 |    0 |     0 |
|  2074 |      7 |      3 |     2 |    0 |  1508 |
|  2074 |      7 |      6 |     2 |    0 |     0 |
|  2074 |      7 |      1 |     2 |    0 |  1000 |
|  2075 |      3 |      1 |     1 | 1009 |  1000 |
|  2075 |      3 |      2 |     1 | 1009 |     0 |
|  2075 |      3 |      1 |     2 | 1009 |  1000 |
|  2075 |      3 |      2 |     2 | 1009 |     0 |
|  2075 |      2 |      1 |     3 |    0 |  1000 |
|  2075 |      4 |      1 |     1 | 1069 |  1000 |
|  2075 |      4 |      3 |     1 | 1069 |  1009 |
|  2075 |      4 |      2 |     1 | 1069 |     0 |
|  2075 |      4 |      1 |     2 | 1069 |  1000 |
|  2075 |      4 |      3 |     2 | 1069 |  1009 |
|  2075 |      4 |      2 |     2 | 1069 |     0 |
|  2075 |      4 |      1 |     3 | 1069 |  1000 |
|  2075 |      4 |      2 |     3 | 1069 |     0 |
|  2075 |      4 |      3 |     3 | 1069 |  1009 |
|  2075 |      2 |      1 |     1 |    0 |  1000 |
|  2075 |      2 |      1 |     2 |    0 |  1000 |
|  2075 |      3 |      1 |     3 | 1009 |  1000 |
|  2075 |      3 |      2 |     3 | 1009 |     0 |
|  2076 |      6 |      1 |     1 | 1699 |  1000 |
|  2076 |      6 |      3 |     1 | 1699 |  1224 |
|  2076 |      6 |      4 |     1 | 1699 |  1426 |
|  2076 |      6 |      5 |     1 | 1699 |  1129 |
|  2076 |      7 |      6 |     3 |    0 |  1699 |
|  2076 |      7 |      1 |     3 |    0 |  1000 |
|  2076 |      7 |      3 |     3 |    0 |  1224 |
|  2076 |      7 |      4 |     3 |    0 |  1426 |
|  2076 |      7 |      5 |     3 |    0 |  1129 |
|  2076 |      6 |      1 |     3 | 1699 |  1000 |
|  2076 |      6 |      3 |     3 | 1699 |  1224 |
|  2076 |      6 |      4 |     3 | 1699 |  1426 |
|  2076 |      6 |      5 |     3 | 1699 |  1129 |
|  2076 |      3 |      1 |     1 | 1224 |  1000 |
|  2076 |      3 |      1 |     2 | 1224 |  1000 |
|  2076 |      3 |      1 |     3 | 1224 |  1000 |
|  2076 |      4 |      1 |     1 | 1426 |  1000 |
|  2076 |      4 |      3 |     1 | 1426 |  1224 |
|  2076 |      4 |      1 |     2 | 1426 |  1000 |
|  2076 |      4 |      3 |     2 | 1426 |  1224 |
|  2076 |      4 |      1 |     3 | 1426 |  1000 |
|  2076 |      4 |      3 |     3 | 1426 |  1224 |
|  2076 |      5 |      1 |     1 | 1129 |  1000 |
|  2076 |      5 |      3 |     1 | 1129 |  1224 |
|  2076 |      5 |      4 |     1 | 1129 |  1426 |
|  2076 |      5 |      1 |     2 | 1129 |  1000 |
|  2076 |      5 |      3 |     2 | 1129 |  1224 |
|  2076 |      5 |      4 |     2 | 1129 |  1426 |
|  2076 |      5 |      1 |     3 | 1129 |  1000 |
|  2076 |      5 |      3 |     3 | 1129 |  1224 |
|  2076 |      5 |      4 |     3 | 1129 |  1426 |
|  2076 |      7 |      6 |     1 |    0 |  1699 |
|  2076 |      7 |      1 |     1 |    0 |  1000 |
|  2076 |      7 |      3 |     1 |    0 |  1224 |
|  2076 |      7 |      4 |     1 |    0 |  1426 |
|  2076 |      7 |      5 |     1 |    0 |  1129 |
|  2076 |      7 |      1 |     2 |    0 |  1000 |
|  2076 |      7 |      3 |     2 |    0 |  1224 |
|  2076 |      7 |      4 |     2 |    0 |  1426 |
|  2076 |      7 |      5 |     2 |    0 |  1129 |
|  2076 |      7 |      6 |     2 |    0 |  1699 |
|  2076 |      6 |      1 |     2 | 1699 |  1000 |
|  2076 |      6 |      3 |     2 | 1699 |  1224 |
|  2076 |      6 |      4 |     2 | 1699 |  1426 |
|  2076 |      6 |      5 |     2 | 1699 |  1129 |
|  2077 |      2 |      1 |     3 | 1376 |  3217 |
|  2077 |      2 |      1 |     1 | 1376 |  3217 |
|  2077 |      2 |      1 |     2 | 1376 |  3217 |
|  2078 |      2 |      1 |     3 |  594 |  2240 |
|  2078 |      2 |      1 |     1 |  594 |  2240 |
|  2078 |      2 |      1 |     2 |  594 |  2240 |
|  2079 |     11 |      1 |     3 | NULL |   900 |
|  2079 |     11 |      1 |     1 | NULL |   900 |
|  2079 |     11 |      1 |     2 | NULL |   900 |
|  2082 |      2 |      1 |     1 | 1664 |  2545 |
|  2082 |      3 |      1 |     3 |    0 |  2545 |
|  2082 |      3 |      2 |     3 |    0 |  1664 |
|  2082 |      2 |      1 |     3 | 1664 |  2545 |
|  2082 |      3 |      1 |     1 |    0 |  2545 |
|  2082 |      3 |      2 |     1 |    0 |  1664 |
|  2082 |      3 |      1 |     2 |    0 |  2545 |
|  2082 |      3 |      2 |     2 |    0 |  1664 |
|  2082 |      2 |      1 |     2 | 1664 |  2545 |
|  2084 |      2 |      1 |     3 | 1248 |  1000 |
|  2084 |      3 |      2 |     1 |    0 |  1248 |
|  2084 |      3 |      1 |     1 |    0 |  1000 |
|  2084 |      3 |      2 |     2 |    0 |  1248 |
|  2084 |      3 |      1 |     2 |    0 |  1000 |
|  2084 |      3 |      2 |     3 |    0 |  1248 |
|  2084 |      3 |      1 |     3 |    0 |  1000 |
|  2084 |      2 |      1 |     2 | 1248 |  1000 |
|  2084 |      2 |      1 |     1 | 1248 |  1000 |
|  2085 |      2 |      1 |     1 |    0 |  1967 |
|  2085 |      3 |      1 |     3 |    0 |  1967 |
|  2085 |      3 |      2 |     3 |    0 |     0 |
|  2085 |      2 |      1 |     3 |    0 |  1967 |
|  2085 |      3 |      1 |     1 |    0 |  1967 |
|  2085 |      3 |      2 |     1 |    0 |     0 |
|  2085 |      3 |      1 |     2 |    0 |  1967 |
|  2085 |      3 |      2 |     2 |    0 |     0 |
|  2085 |      2 |      1 |     2 |    0 |  1967 |
|  2086 |      2 |      1 |     1 | 1140 |  2303 |
|  2086 |      2 |      1 |     2 | 1140 |  2303 |
|  2086 |      2 |      1 |     3 | 1140 |  2303 |
|  2086 |      6 |      2 |     1 |    0 |  1140 |
|  2086 |      6 |      3 |     1 |    0 |     0 |
|  2086 |      6 |      1 |     1 |    0 |  2303 |
|  2086 |      6 |      2 |     2 |    0 |  1140 |
|  2086 |      6 |      3 |     2 |    0 |     0 |
|  2086 |      6 |      1 |     2 |    0 |  2303 |
|  2086 |      3 |      2 |     1 |    0 |  1140 |
|  2086 |      3 |      1 |     1 |    0 |  2303 |
|  2086 |      3 |      2 |     2 |    0 |  1140 |
|  2086 |      3 |      1 |     2 |    0 |  2303 |
|  2086 |      3 |      2 |     3 |    0 |  1140 |
|  2086 |      3 |      1 |     3 |    0 |  2303 |
|  2086 |      6 |      2 |     3 |    0 |  1140 |
|  2086 |      6 |      1 |     3 |    0 |  2303 |
|  2086 |      6 |      3 |     3 |    0 |     0 |
|  2087 |      2 |      1 |     1 |    0 |  2386 |
|  2087 |      3 |      1 |     3 |    0 |  2386 |
|  2087 |      3 |      2 |     3 |    0 |     0 |
|  2087 |      2 |      1 |     3 |    0 |  2386 |
|  2087 |      3 |      1 |     1 |    0 |  2386 |
|  2087 |      3 |      2 |     1 |    0 |     0 |
|  2087 |      3 |      1 |     2 |    0 |  2386 |
|  2087 |      3 |      2 |     2 |    0 |     0 |
|  2087 |      2 |      1 |     2 |    0 |  2386 |
|  2088 |      2 |      1 |     3 | 1069 |  2248 |
|  2088 |      2 |      1 |     1 | 1069 |  2248 |
|  2088 |      2 |      1 |     2 | 1069 |  2248 |
|  2089 |      3 |      1 |     3 | 2722 |  1000 |
|  2089 |      3 |      1 |     1 | 2722 |  1000 |
|  2089 |      3 |      1 |     2 | 2722 |  1000 |
|  2090 |      7 |      1 |     1 | 1069 |  2604 |
|  2090 |      7 |      6 |     1 | 1069 |     0 |
|  2090 |      6 |      1 |     3 |    0 |  2604 |
|  2090 |      7 |      1 |     3 | 1069 |  2604 |
|  2090 |      7 |      6 |     3 | 1069 |     0 |
|  2090 |      6 |      1 |     1 |    0 |  2604 |
|  2090 |      6 |      1 |     2 |    0 |  2604 |
|  2090 |      7 |      1 |     2 | 1069 |  2604 |
|  2090 |      7 |      6 |     2 | 1069 |     0 |
|  2091 |      3 |      1 |     1 | 1069 |  1000 |
|  2091 |      3 |      2 |     1 | 1069 |     0 |
|  2091 |      2 |      1 |     3 |    0 |  1000 |
|  2091 |      3 |      1 |     3 | 1069 |  1000 |
|  2091 |      3 |      2 |     3 | 1069 |     0 |
|  2091 |      2 |      1 |     1 |    0 |  1000 |
|  2091 |      2 |      1 |     2 |    0 |  1000 |
|  2091 |      3 |      1 |     2 | 1069 |  1000 |
|  2091 |      3 |      2 |     2 | 1069 |     0 |
|  2093 |      2 |      1 |     3 |    0 |  1000 |
|  2093 |      2 |      1 |     1 |    0 |  1000 |
|  2093 |      2 |      1 |     2 |    0 |  1000 |
|  2094 |      3 |      1 |     1 |  950 |  1000 |
|  2094 |      3 |      2 |     1 |  950 |     0 |
|  2094 |      3 |      1 |     2 |  950 |  1000 |
|  2094 |      3 |      2 |     2 |  950 |     0 |
|  2094 |      3 |      2 |     3 |  950 |     0 |
|  2094 |      3 |      1 |     3 |  950 |  1000 |
|  2094 |      4 |      3 |     1 | 1069 |   950 |
|  2094 |      4 |      1 |     1 | 1069 |  1000 |
|  2094 |      4 |      2 |     1 | 1069 |     0 |
|  2094 |      4 |      3 |     2 | 1069 |   950 |
|  2094 |      4 |      1 |     2 | 1069 |  1000 |
|  2094 |      4 |      2 |     2 | 1069 |     0 |
|  2094 |      2 |      1 |     3 |    0 |  1000 |
|  2094 |      2 |      1 |     1 |    0 |  1000 |
|  2094 |      2 |      1 |     2 |    0 |  1000 |
|  2094 |      4 |      3 |     3 | 1069 |   950 |
|  2094 |      4 |      2 |     3 | 1069 |     0 |
|  2094 |      4 |      1 |     3 | 1069 |  1000 |
|  2095 |      2 |      1 |     1 |  712 |   800 |
|  2095 |      3 |      1 |     3 | 1189 |   800 |
|  2095 |      3 |      2 |     3 | 1189 |   712 |
|  2095 |      2 |      1 |     3 |  712 |   800 |
|  2095 |      3 |      1 |     1 | 1189 |   800 |
|  2095 |      3 |      2 |     1 | 1189 |   712 |
|  2095 |      3 |      1 |     2 | 1189 |   800 |
|  2095 |      3 |      2 |     2 | 1189 |   712 |
|  2095 |      2 |      1 |     2 |  712 |   800 |
|  2096 |      2 |      1 |     1 |    0 |  1000 |
|  2096 |      3 |      1 |     3 |    0 |  1000 |
|  2096 |      3 |      2 |     3 |    0 |     0 |
|  2096 |      2 |      1 |     3 |    0 |  1000 |
|  2096 |      3 |      1 |     1 |    0 |  1000 |
|  2096 |      3 |      2 |     1 |    0 |     0 |
|  2096 |      3 |      1 |     2 |    0 |  1000 |
|  2096 |      3 |      2 |     2 |    0 |     0 |
|  2096 |      2 |      1 |     2 |    0 |  1000 |
|  2097 |      2 |      1 |     1 | 2794 |  1200 |
|  2097 |      2 |      1 |     2 | 2794 |  1200 |
|  2097 |      3 |      2 |     1 | 1604 |  2794 |
|  2097 |      3 |      1 |     1 | 1604 |  1200 |
|  2097 |      3 |      1 |     2 | 1604 |  1200 |
|  2097 |      3 |      2 |     2 | 1604 |  2794 |
|  2097 |      3 |      1 |     3 | 1604 |  1200 |
|  2097 |      3 |      2 |     3 | 1604 |  2794 |
|  2097 |      2 |      1 |     3 | 2794 |  1200 |
|  2098 |     12 |      1 |     1 | 1069 |   800 |
|  2098 |     12 |      3 |     1 | 1069 |     0 |
|  2098 |     12 |      1 |     2 | 1069 |   800 |
