 FS_ID 	 sum(SALRY_1   ) 	 sum(SALRY_2   ) 	 sum(BONCE_1   ) 	 sum(BONCE_2   ) 	 sum(ALLOW_1   ) 	 sum(ALLOW_2   ) 	 sum(INCOME1   ) 	 sum(INDUST    ) 	 sum(COMMERCE  ) 	 sum(TRANS     ) 	 sum(CONSTRANT ) 	 sum(FAINANCE  ) 	 sum(OWNWRK    ) 	 sum(OTHERS    ) 	 sum(INCOME2   ) 	 sum(DIVIDENDS ) 	 sum(BONDS     ) 	 sum(SAVINGAC  ) 	 sum(INVESTMENT) 	 sum(INCOME3   ) 	 sum(LANDRENT  ) 	 sum(PROJCTRENT) 	 sum(MACHNRENT ) 	 sum(CPYRIGHT  ) 	 sum(INCOME4   ) 	 sum(MARIGGIFT ) 	 sum(RETIREDSAL) 	 sum(TRETGRANT ) 	 sum(SOCILASST ) 	 sum(UNEMPALOW ) 	 sum(RENTALLOW ) 	 sum(OTHRGRANT ) 	 sum(INCOME5   ) 	 sum(ACC_COMP  ) 	 sum(LIFEINSUR ) 	 sum(REMTABROD ) 	 sum(REMTINSDE ) 	 sum(LEGITEXP  ) 	 sum(CASHGIFT  ) 	 sum(KINDGIFT  ) 	 sum(INCOME6   ) 	 sum(CSHINHERIT) 	 sum(DOWRY     ) 	 sum(SATELDLOAN) 	 sum(SELGOODS  ) 	 sum(LIFEINSRNC) 	 sum(WITHDRAWS ) 	 sum(OTHERPROC ) 	 sum(INCOME7   ) 	 sum(DEPOSIT   ) 	 sum(WITHDRAW  ) 	 sum(LENDING   ) 	 sum(BORRWING  ) 	 sum(PROCEEDS  ) 	 sum(PAYMENTS  ) 	 sum(SELSCRTIS ) 	 sum(BUYSCRTIS ) 	 sum(SELLAND   ) 	 sum(BUYLAND   ) 	 sum(SELBUILD  ) 	 sum(BUYBUILD  ) 	 sum(SELOTHER  ) 	 sum(BUYOTHER  ) 	 sum(INCOME8   ) 		Sum of 64Columns		classification	250	1
																																																																		0		0		
3621	6486	0	0	0	0	0	6486	0	0	0	0	0	0	0	0	0	0	0	0	0	2700	0	0	0	2700	0	660	0	0	0	0	0	660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		23313		94		
3622	3027	0	0	0	0	0	3027	0	0	0	0	0	0	0	0	0	0	0	0	0	3150	0	0	0	3150	0	4860	0	0	0	0	0	4860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		25696		103		
3623	10056	0	0	0	0	0	10056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		23735		95		
3624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3600	0	0	0	3600	0	2700	0	0	0	0	0	2700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12000	0	0	0	0	0	0	0	0	0	0	0	12000		40224		161		
3625	6063	0	0	0	0	0	6063	0	0	0	0	0	0	0	0	0	0	0	0	0	3600	0	0	0	3600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		22951		92		
3626	8382	0	0	0	0	0	8382	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	0	0	0	1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		23990		96		
3627	7557	0	0	0	450	0	8007	0	0	0	0	0	0	0	0	0	0	0	0	0	3600	0	0	0	3600	0	3450	0	0	0	0	0	3450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		33741		135		
3629	10701	0	0	0	0	0	10701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		25031		101		
3630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1500	0	0	0	1500	0	4200	0	0	0	0	0	4200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15000	0	0	0	0	0	0	0	0	0	0	0	15000		45030		181		
3631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3600	0	0	0	3600	0	2880	0	0	0	0	0	2880	0	0	0	0	0	0	0	0	0	0	0	0	0	6000	0	6000	6000	0	0	0	0	0	0	0	0	0	0	0	0	0	6000		40591		163		
3633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050	0	0	0	1050	0	2160	0	1677	0	0	0	3837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		13407		54		
3634	9270	0	0	0	0	0	9270	0	0	0	0	0	0	0	0	0	0	0	0	0	900	0	0	0	900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		23974		96		
3635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050	0	0	0	1050	0	3000	0	1800	0	0	0	4800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		15335		62		
3636	2280	0	0	0	0	0	2280	0	0	0	0	0	0	0	0	0	0	0	0	0	1050	0	0	0	1050	0	4500	0	0	0	0	0	4500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		19296		78		
3637	8058	0	0	0	150	0	8208	0	0	0	0	0	0	0	0	0	0	0	0	0	900	0	0	0	900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		21853		88		
3638	2565	0	0	0	150	0	2715	0	0	0	0	0	0	0	0	0	0	0	0	0	1050	0	0	0	1050	0	1830	0	0	0	0	0	1830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14828		60		
3639	2922	0	0	0	0	0	2922	0	0	0	0	0	0	0	0	0	0	0	0	0	1200	0	0	0	1200	0	2790	0	0	0	0	0	2790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		17463		70		
3640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1200	0	0	0	1200	0	4020	0	0	0	0	0	4020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14080		57		
3641	8196	0	0	0	0	0	8196	0	0	0	0	0	0	0	0	0	0	0	0	0	1200	0	0	0	1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		22433		90		
3642	11412	0	0	0	0	0	11412	0	0	0	0	0	0	0	0	0	0	0	0	0	750	0	0	0	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		27966		112		
3643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	3000	0	0	0	2400	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14443		58		
3645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3600	0	0	0	3600	0	7140	0	0	0	0	0	7140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		25125		101		
3646	9447	0	450	0	0	0	9897	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		29440		118		
3648	12336	0	0	0	0	0	12336	0	0	0	0	0	0	0	0	0	0	0	0	0	3600	0	0	0	3600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8000	0	8000	8000	0	0	0	0	0	0	0	0	0	0	0	0	0	8000		67520		271		
3649	11769	0	0	0	0	0	11769	0	0	0	0	0	8400	0	8400	0	0	0	0	0	3600	0	0	0	3600	0	6000	0	0	0	0	0	6000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		63187		253		
3650	15687	0	0	0	0	0	15687	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	3000	0	2250	0	0	0	0	0	2250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		45524		183		
3652	8271	0	0	0	0	0	8271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		20194		81		
3653	6417	0	0	0	0	0	6417	0	0	0	0	0	0	0	0	0	0	0	0	0	3600	0	0	0	3600	0	1440	0	0	0	0	0	1440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7000	0	0	0	0	0	0	0	0	0	0	0	7000		40567		163		
3654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4500	0	0	0	4500	0	3600	0	0	0	0	0	3600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15000	0	0	0	0	0	0	0	0	0	0	0	15000		49854		200		
3655	3030	0	0	0	0	0	3030	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	2400	0	3930	0	0	0	0	0	3930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		22375		90		
3656	6951	0	0	0	0	0	6951	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	2400	0	3000	0	0	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		28358		114		
3657	7011	0	0	0	0	0	7011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15000	0	0	0	0	0	0	0	0	0	0	0	15000		47679		191		
3658	5277	0	0	0	0	0	5277	0	0	0	0	0	0	0	0	0	0	0	0	0	4500	0	0	0	4500	0	3900	0	0	0	0	0	3900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15000	0	0	0	0	0	0	0	0	0	0	0	15000		61012		245		
3659	2319	0	0	0	0	0	2319	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	2400	0	9600	0	0	0	0	0	9600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		32297		130		
3660	9414	0	0	0	0	0	9414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		22488		90		
3661	6420	0	0	0	0	0	6420	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	2400	0	3900	0	0	900	0	0	4800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20000	0	0	0	0	0	0	0	0	0	0	0	20000		70901		284		
3662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	3000	0	3720	0	0	0	0	0	3720	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	10000		57102		229		
3663	9339	0	0	0	0	0	9339	0	0	0	0	0	0	0	0	0	0	0	0	0	1500	0	0	0	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		25341		102		
3664	10701	0	0	0	0	0	10701	0	0	0	0	0	0	0	0	0	0	0	0	0	1200	0	0	0	1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		27466		110		
3665	10758	0	0	0	150	0	10908	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		30281		122		
3666	7194	0	0	0	0	0	7194	0	0	0	0	0	0	0	0	0	0	0	0	0	2100	0	0	0	2100	0	2400	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		27054		109		
3667	4278	0	0	0	0	0	4278	0	0	0	0	0	0	0	0	0	0	0	0	0	2100	0	0	0	2100	0	2100	0	1680	0	0	0	3780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		23983		96		
3668	7416	0	0	0	0	0	7416	0	0	0	0	0	0	0	0	0	0	0	0	0	900	0	0	0	900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		20300		82		
3669	4458	0	0	0	0	0	4458	0	0	0	0	0	0	0	0	0	0	0	0	0	1200	0	0	0	1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14985		60		
3670	5634	0	0	0	0	0	5634	0	0	0	0	0	0	0	0	0	0	0	0	0	2100	0	0	0	2100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		19138		77		
3671	5058	0	0	0	0	0	5058	0	0	0	0	0	0	0	0	0	0	0	0	0	2100	0	0	0	2100	0	3900	0	0	0	0	0	3900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		25787		104		
3672	4770	0	0	0	0	0	4770	0	0	0	0	0	0	0	0	0	0	0	0	0	1500	0	0	0	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		16212		65		
3673	6945	0	0	0	150	0	7095	0	0	0	0	0	0	0	0	0	0	0	0	0	1950	0	0	0	1950	0	3600	0	0	0	0	0	3600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		28963		116		
3675	3207	0	0	0	150	0	3357	0	0	0	0	0	0	0	0	0	0	0	0	0	2250	0	0	0	2250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14889		60		
3677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3450	0	0	0	3450	0	2940	0	0	0	0	0	2940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		16457		66		
3678	4278	0	0	0	0	0	4278	0	0	0	0	0	0	0	0	0	0	0	0	0	1050	0	0	0	1050	0	5190	0	0	0	0	0	5190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		24714		99		
3679	9843	0	0	0	300	0	10143	0	0	0	0	0	0	0	0	0	0	0	0	0	2850	0	0	0	2850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		29665		119		
3681	2781	0	0	0	0	0	2781	0	2200	0	0	0	0	0	2200	0	0	0	0	0	660	0	0	0	660	0	2160	0	0	0	0	0	2160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		19283		78		
3682	3033	0	0	0	0	0	3033	0	0	0	0	0	0	0	0	0	0	0	0	0	3300	0	0	0	3300	0	3000	0	0	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		22348		90		
3683	14805	0	0	0	0	0	14805	0	0	0	0	0	0	0	0	0	0	0	0	0	2700	0	0	0	2700	0	3600	0	0	0	0	0	3600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		45893		184		
3684	5637	0	0	0	0	0	5637	0	0	0	0	0	0	0	0	0	0	0	0	0	3300	0	0	0	3300	0	2550	0	0	0	0	0	2550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		26658		107		
3685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4500	0	0	0	4500	0	5490	0	0	0	0	0	5490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		23665		95		
3687	3033	0	0	0	0	0	3033	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2500	0	2500	2500	0	0	0	0	0	0	0	0	0	0	0	0	0	2500		24553		99		
3688	3210	0	0	0	0	0	3210	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	3000	0	6000	0	0	0	0	0	6000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		28108		113		
3689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	3000	0	4860	0	0	0	0	0	4860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		19409		78		
3690	9345	0	0	0	0	0	9345	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	3000	0	2640	0	0	0	0	0	2640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		33660		135		
3691	9528	0	0	0	0	0	9528	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	3000	0	3600	0	0	0	0	0	3600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		35947		144		
3692	3210	0	0	0	0	0	3210	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	3000	0	3900	0	0	0	0	0	3900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		23912		96		
3693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3600	0	0	0	3600	0	5331	0	0	0	0	0	5331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		21555		87		
3694	8562	0	0	0	0	0	8562	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		26818		108		
3697	14265	0	0	0	0	0	14265	0	0	0	0	0	0	0	0	0	0	0	0	0	4500	0	0	0	4500	0	0	0	0	0	0	900	900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		43027		173		
3698	2853	0	0	0	0	0	2853	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	3000	0	3600	0	0	0	0	0	3600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		22604		91		
3699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4500	0	0	0	4500	0	4986	0	0	0	0	0	4986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		22671		91		
3700	3423	0	0	0	0	0	3423	0	0	0	0	0	0	0	0	0	0	0	0	0	4500	0	0	0	4500	0	4200	0	0	0	0	0	4200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		27946		112		
3702	2319	0	0	0	0	0	2319	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	3000	0	4200	0	0	0	0	0	4200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		22740		91		
3703	4278	0	0	0	0	0	4278	0	0	0	0	0	0	0	0	0	0	0	0	0	4500	0	0	0	4500	0	3450	0	0	0	0	600	4050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		29359		118		
3704	5988	0	0	0	0	0	5988	0	0	0	0	0	0	0	0	0	0	0	0	0	6000	0	0	0	6000	0	11100	0	0	0	0	0	11100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		49880		200		
3705	13089	0	0	0	0	0	13089	0	0	0	0	0	0	0	0	0	0	0	0	0	6900	0	0	0	6900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9000	0	9000	9000	0	0	0	0	0	0	0	0	0	0	0	0	0	9000		79683		319		
3707	3849	0	0	0	0	0	3849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		17405		70		
3708	7734	0	0	0	0	0	7734	0	0	0	0	0	0	0	0	0	0	0	0	0	4500	0	0	0	4500	0	900	0	0	0	0	0	900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		29976		120		
3709	7983	0	0	0	0	0	7983	0	0	0	0	0	0	0	0	0	0	0	0	0	5400	0	0	0	5400	0	3900	0	0	0	0	0	3900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		38275		154		
3710	9627	0	0	0	0	0	9627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		22964		92		
3711	16191	0	0	0	0	0	16191	0	0	0	0	0	0	0	0	0	0	0	0	0	6900	0	0	0	6900	0	6681	0	0	0	0	0	6681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		63255		254		
3716	5823	0	0	0	0	0	5823	0	0	0	0	0	0	0	0	0	0	0	0	0	1350	0	0	0	1350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		18062		73		
3717	7755	0	0	0	0	0	7755	0	0	0	0	0	0	0	0	0	0	0	0	0	3900	0	0	0	3900	0	9291	0	0	0	0	0	9291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		45609		183		
3718	9339	0	0	0	0	0	9339	0	0	0	0	0	0	0	0	0	0	0	0	0	1050	0	0	0	1050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		24496		98		
3719	2850	0	0	0	0	0	2850	0	0	0	0	0	0	0	0	0	0	0	0	0	2100	0	0	0	2100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		13619		55		
3721	6270	0	0	0	0	0	6270	0	0	0	0	0	0	0	0	0	0	0	0	0	1200	0	0	0	1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		18661		75		
3722	3420	0	0	0	0	0	3420	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	0	0	0	1800	0	3900	0	0	0	0	0	3900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		21962		88		
3723	3027	0	0	0	0	0	3027	0	0	0	0	0	0	0	0	0	0	0	0	0	2250	0	0	0	2250	0	2700	0	0	0	0	0	2700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		19677		79		
3724	4257	0	0	0	0	0	4257	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	0	0	0	1800	0	3207	0	0	0	0	0	3207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		22252		90		
3725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2190	0	0	0	0	0	2190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		8105		33		
3726	3390	0	0	0	0	0	3390	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	3000	0	2700	0	0	0	0	0	2700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		21906		88		
3727	5352	0	0	0	0	0	5352	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		20431		82		
3729	6777	0	0	0	0	0	6777	0	0	0	0	0	0	0	0	0	0	0	0	0	2700	0	0	0	2700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		22683		91		
3730	6096	0	0	0	0	0	6096	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	2700	0	0	5700	0	3780	0	0	0	0	0	3780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		34882		140		
