mysql> select CLASS_INCOMES,substring(i,1,4),sum(p*qt),nat_id from e2,incomeclass where fs_id=f group by CLASS_INCOMES,substring(i,1,4) order by nat_id,CLASS_INCOMES,substring(i,1,4);
+---------------+------------------+---------------+--------+
| CLASS_INCOMES | substring(i,1,4) | sum(p*qt)     | nat_id |
|           157 | 0314             |   219.7499995 |      1 |
|           157 | 0321             |   495.3500000 |      1 |
|           157 | 0421             | 11400.0000000 |      1 |
|           157 | 0431             |  4093.9999999 |      1 |
|           157 | 0432             |  5360.9999998 |      1 |
|           157 | 0441             |   105.0000000 |      1 |
|           157 | 0442             |     3.0000000 |      1 |
|           157 | 0451             |   270.0000000 |      1 |
|           157 | 0452             |    19.5000000 |      1 |
|           157 | 0454             |     6.4700001 |      1 |
|           157 | 0511             |  2149.3499994 |      1 |
|           157 | 0520             |   456.3700001 |      1 |
|           157 | 0531             |   201.5000000 |      1 |
|           157 | 0532             |    15.7500000 |      1 |
|           157 | 0533             |    60.0000000 |      1 |
|           157 | 0540             |   197.1000000 |      1 |
|           157 | 0552             |   110.6000000 |      1 |
|           157 | 0561             |   196.5550001 |      1 |
|           157 | 0562             |  1410.0000000 |      1 |
|           157 | 0611             |    94.4300000 |      1 |
|           157 | 0621             |    45.0000000 |      1 |
|           157 | 0622             |    60.0000000 |      1 |
|           157 | 0630             |   350.0000000 |      1 |
|           157 | 0721             |    42.0000000 |      1 |
|           157 | 0722             |   230.7000002 |      1 |
|           157 | 0723             |   103.5000000 |      1 |
|           157 | 0733             |  1040.0000000 |      1 |
|           157 | 0820             |   166.0000000 |      1 |
|           157 | 0830             |   680.9999999 |      1 |
|           157 | 0913             |    10.0000000 |      1 |
|           157 | 0922             |    81.0000000 |      1 |
|           157 | 0933             |    75.0000000 |      1 |
|           157 | 0934             |     0.5000000 |      1 |
|           157 | 0941             |    50.5000000 |      1 |
|           157 | 0942             |   160.0000000 |      1 |
|           157 | 0952             |     2.2000000 |      1 |
|           157 | 0954             |     6.1000000 |      1 |
|           157 | 0960             |   200.0000000 |      1 |
|           157 | 1020             |   750.0000000 |      1 |
|           157 | 1050             |    60.0000000 |      1 |
|           157 | 1111             |   282.8000011 |      1 |
|           157 | 1112             |   606.7500000 |      1 |
|           157 | 1211             |   283.4999999 |      1 |
|           157 | 1213             |   421.5000001 |      1 |
|           157 | 1231             |   165.9000000 |      1 |
|           157 | 1232             |    83.0000000 |      1 |
|           157 | 1270             |  1187.0000002 |      1 |
|           157 | 1320             |  3855.0000000 |      1 |
|           160 | 0111             |   346.6599940 |      1 |
|           160 | 0112             |   519.6500003 |      1 |
|           160 | 0113             |   206.2000000 |      1 |
|           160 | 0114             |   289.8950003 |      1 |
|           160 | 0115             |    58.8949998 |      1 |
|           160 | 0116             |    79.9400000 |      1 |
|           160 | 0117             |   213.3800002 |      1 |
|           160 | 0118             |    63.9550000 |      1 |
|           160 | 0119             |    49.1200006 |      1 |
|           160 | 0121             |    14.1500000 |      1 |
|           160 | 0122             |   273.6050003 |      1 |
|           160 | 0312             |   483.5000000 |      1 |
|           160 | 0313             |    21.5000000 |      1 |
|           160 | 0314             |    79.0999993 |      1 |
|           160 | 0321             |    94.5000000 |      1 |
|           160 | 0421             |  8400.0000000 |      1 |
|           160 | 0432             |  1532.0000000 |      1 |
|           160 | 0441             |   125.0000001 |      1 |
|           160 | 0442             |     4.0000000 |      1 |
|           160 | 0451             |   350.0000001 |      1 |
|           160 | 0452             |    14.0000000 |      1 |
|           160 | 0454             |     1.5000000 |      1 |
|           160 | 0511             |  1545.9900000 |      1 |
|           160 | 0512             |   104.5000000 |      1 |
|           160 | 0520             |    69.2700000 |      1 |
|           160 | 0531             |  1778.9900000 |      1 |
|           160 | 0532             |    51.4800000 |      1 |
|           160 | 0533             |    20.0000000 |      1 |
|           160 | 0540             |   327.9750006 |      1 |
|           160 | 0552             |     8.9400000 |      1 |
|           160 | 0561             |   269.8299998 |      1 |
|           160 | 0562             |  2065.0000002 |      1 |
|           160 | 0611             |   215.9300002 |      1 |
|           160 | 0621             |   100.0000000 |      1 |
|           160 | 0622             |    25.0000000 |      1 |
|           160 | 0630             |  1150.0000000 |      1 |
|           160 | 0721             |    67.5000000 |      1 |
|           160 | 0722             |   268.0999982 |      1 |
|           160 | 0723             |   939.2500000 |      1 |
|           160 | 0732             |     1.5000000 |      1 |
|           160 | 0733             |   526.0000000 |      1 |
|           160 | 0820             |   367.0000000 |      1 |
|           160 | 0830             |   570.5000004 |      1 |
|           160 | 0911             |   120.0000000 |      1 |
|           160 | 0913             |   140.0000000 |      1 |
|           160 | 0915             |    15.0000000 |      1 |
|           160 | 0931             |    30.7500000 |      1 |
|           160 | 0933             |    15.0000000 |      1 |
|           160 | 0934             |    86.9999995 |      1 |
|           160 | 0941             |    45.0000000 |      1 |
|           160 | 0960             |  2475.0000000 |      1 |
|           160 | 1020             |     5.0000000 |      1 |
|           160 | 1040             |    30.0000000 |      1 |
|           160 | 1050             |    30.0000000 |      1 |
|           160 | 1111             |   304.2499994 |      1 |
|           160 | 1112             |     3.0000000 |      1 |
|           160 | 1120             |  1206.0600000 |      1 |
|           160 | 1211             |    99.0000000 |      1 |
|           160 | 1213             |   357.3550026 |      1 |
|           160 | 1231             |     5.0000000 |      1 |
|           160 | 1232             |   759.5000001 |      1 |
|           160 | 1254             |    80.0000000 |      1 |
|           160 | 1270             |  7499.9999999 |      1 |
|           160 | 1310             |  1350.0000000 |      1 |
|           160 | 1320             |  3536.5000000 |      1 |
|           163 | 0111             |    38.9000001 |      1 |
|           163 | 0112             |   111.6500001 |      1 |
|           163 | 0113             |    69.3500000 |      1 |
|           163 | 0114             |    49.5800000 |      1 |
|           163 | 0115             |    15.8500000 |      1 |
|           163 | 0116             |   101.9000001 |      1 |
|           163 | 0117             |   108.9699998 |      1 |
|           163 | 0118             |    15.2500000 |      1 |
|           163 | 0119             |    69.6500000 |      1 |
|           163 | 0121             |   161.7500006 |      1 |
|           163 | 0122             |    26.8500000 |      1 |
|           163 | 0220             |   112.0000000 |      1 |
|           163 | 0312             |  1798.9999998 |      1 |
|           163 | 0421             |  4500.0000000 |      1 |
|           163 | 0432             |   265.0000000 |      1 |
|           163 | 0441             |    60.0000000 |      1 |
