mysql> SELECT FS_ID,SUM(INCOME1)+SUM(INCOME2)+SUM(INCOME3)+SUM(INCOME4) AS CY ,COUNT(MEM_ID) FROM INCOME GROUP BY FS_ID,MEM_ID;
+-------+-------+---------------+
| FS_ID | CY    | COUNT(MEM_ID) |
|  3760 |  4200 |             3 |
|  3761 |  6885 |             3 |
|  3761 |  5352 |             3 |
|  3762 |  6312 |             3 |
|  3762 |  5280 |             3 |
|  3763 | 14601 |             3 |
|  3763 |  2352 |             3 |
|  3764 |  1800 |             3 |
|  3764 |  4638 |             3 |
|  3766 |     0 |             3 |
|  3766 | 11286 |             3 |
|  3769 |  4200 |             3 |
|  3769 |     0 |             3 |
|  3769 |     0 |             3 |
|  3769 |  2136 |             6 |
|  3770 |  6522 |             3 |
|  3770 |  2316 |             3 |
|  3771 |  4638 |             3 |
|  3771 |  2409 |             3 |
|  3772 |  4992 |             3 |
|  3772 |  3063 |             3 |
|  3773 |  4428 |             3 |
|  3774 |  4857 |             3 |
|  3774 |  2673 |             3 |
|  3775 |  2250 |             3 |
|  3775 |     0 |             3 |
|  3775 |  3717 |             3 |
|  3775 |  2673 |             3 |
|  3775 |  3492 |             3 |
|  3775 |  2673 |             3 |
|  3776 |  3777 |             3 |
|  3777 | 12516 |             3 |
|  3777 |  9627 |             3 |
|  3778 |  1950 |             3 |
|  3780 |  3210 |             3 |
|  3780 |  2319 |             3 |
|  3781 |  3600 |             3 |
|  3781 |  2853 |             3 |
|  3783 |  3600 |             3 |
|  3783 |  2496 |             3 |
|  3783 |  4071 |             3 |
|  3783 |  3387 |             3 |
|  3784 |  3600 |             3 |
|  3784 |  2319 |             3 |
|  3784 |  3000 |             3 |
|  3786 |  7239 |             3 |
|  3786 |     0 |             3 |
|  3786 |  4278 |             3 |
|  3786 |  2496 |             3 |
|  3787 |  3921 |             3 |
|  3787 |  2565 |             3 |
|  3788 |  3720 |             3 |
|  3788 |  3207 |             3 |
|  3788 |  4278 |             3 |
|  3789 | 10854 |             3 |
|  3789 |     0 |             3 |
|  3789 |  6060 |             3 |
|  3790 |  3600 |             3 |
|  3790 |  8559 |             3 |
|  3790 |     0 |             3 |
|  3791 | 10884 |             3 |
|  3791 |  2352 |             3 |
|  3793 |  3720 |             3 |
|  3793 |  2493 |             3 |
|  3793 |     0 |             3 |
|  3795 | 12027 |             3 |
|  3796 |  9075 |             3 |
|  3796 |  2745 |             3 |
|  3797 |  3600 |             3 |
|  3797 |  2136 |             3 |
|  3797 |  2136 |             3 |
|  3798 |  3921 |             3 |
|  3798 |  1608 |             3 |
|  3802 |   450 |             3 |
|  3802 |   180 |             3 |
|  3804 |   525 |             3 |
|  3804 |   525 |             3 |
|  3805 |   969 |             3 |
|  3805 |   648 |             3 |
|  3805 |   486 |             3 |
|  3805 |   390 |             3 |
|  3806 |  4500 |             3 |
|  3806 |     0 |             3 |
|  3806 |  4281 |             3 |
|  3807 |     0 |             3 |
|  3807 |     0 |             3 |
|  3812 |  1900 |             3 |
|  3812 |  6777 |             3 |
|  3812 |     0 |             3 |
|  3812 |     0 |             3 |
|  3814 |  3900 |             3 |
|  3816 |  4170 |             3 |
|  3816 |     0 |             3 |
|  3819 |  1850 |             3 |
|  3819 |  3567 |             3 |
|  3820 |  1500 |             3 |
|  3824 |  5787 |             3 |
|  3826 |     0 |             3 |
|  3826 |     0 |             3 |
|  3826 |  4023 |             3 |
|  3826 |     0 |             3 |
|  3826 |     0 |             3 |
|  3826 |     0 |             3 |
|  3826 |  1872 |             3 |
|  3829 |   480 |             3 |
|  3829 |   192 |             3 |
|  3830 |  2316 |             3 |
|  3830 |     0 |             3 |
|  3831 |  1776 |             3 |
|  3831 |  3354 |             3 |
|  3832 |  2100 |             3 |
|  3835 |  2841 |             3 |
|  3836 |  5808 |             3 |
|  3838 |   750 |             3 |
|  3839 |  2160 |             3 |
|  3841 |     0 |             3 |
|  3841 |     0 |             3 |
|  3842 |  6600 |             3 |
|  3842 |  6600 |             3 |
|  3842 |     0 |             3 |
|  3846 |   807 |             3 |
|  3846 |   579 |             3 |
|  3847 |  1561 |             3 |
|  3849 |  1047 |             3 |
|  3849 |   738 |             3 |
|  3849 |   321 |             3 |
|  3849 |  1128 |             3 |
|  3855 |  1122 |             3 |
|  3855 |  1122 |             3 |
|  3855 |   966 |             3 |
|  3855 |   966 |             3 |
|  3856 |   966 |             3 |
|  3856 |   966 |             3 |
|  3857 |  2064 |             3 |
|  3857 |   966 |             3 |
|  3857 |     0 |             3 |
|  3859 |  2583 |             3 |
|  3860 |  7647 |             3 |
|  3860 |     0 |             3 |
|  3861 |  1500 |             3 |
|  3861 |     0 |             3 |
|  3861 |  2496 |             3 |
|  3861 |  3030 |             3 |
|  3862 |  7848 |             3 |
|  3862 |  3567 |             3 |
|  3862 |  4635 |             3 |
|  3863 |     0 |             3 |
|  3863 |  3210 |             3 |
|  3863 |  4281 |             3 |
|  3863 |  3567 |             3 |
|  3867 |  4902 |             3 |
|  3867 |  2673 |             3 |
|  3868 |  6117 |             3 |
|  3868 |  3207 |             3 |
|  3869 |  4992 |             3 |
|  3869 |  3477 |             3 |
|  3870 |  5526 |             3 |
|  3872 |   804 |             3 |
|  3872 |   642 |             3 |
|  3874 |     0 |             3 |
|  3875 |  3390 |             3 |
|  3880 |  1590 |             3 |
|  3880 |     0 |             3 |
|  3880 |  1614 |             3 |
|  3881 |  3066 |             3 |
|  3881 |  3921 |             3 |
|  3881 |     0 |             3 |
|  3881 |     0 |             3 |
|  3881 |     0 |             3 |
|  3883 |  3228 |             3 |
|  3884 | 14160 |             3 |
|  3884 |  9300 |             3 |
|  3884 |  3744 |             3 |
|  3884 |  4281 |             3 |
|  3884 |  8100 |             3 |
|  3884 |     0 |             3 |
|  3884 |     0 |             3 |
|  3884 |  3567 |             3 |
|  3884 |  3030 |             3 |
|  3886 | 10134 |             3 |
|  3886 |  3174 |             3 |
|  3886 |     0 |             3 |
|  3886 |     0 |             3 |
|  3888 |  3000 |             3 |
|  3888 |     0 |             3 |
|  3888 |  3102 |             3 |
|  3888 |  7560 |             3 |
|  3892 |  4695 |             3 |
|  3892 |     0 |             3 |
|  3892 |  2139 |             3 |
|  3893 |  3000 |             3 |
|  3893 |     0 |             3 |
|  3893 |     0 |             3 |
|  3895 |  4500 |             3 |
|  3895 |     0 |             3 |
|  3895 |  9579 |             3 |
|  3895 |  3924 |             3 |
|  3895 |  5706 |             3 |
|  3895 |  4296 |             3 |
|  3895 | 11927 |             3 |
|  3895 |  3711 |             3 |
|  3896 | 10920 |             3 |
|  3896 |  7134 |             3 |
|  3896 |  3210 |             3 |
|  3897 |  5886 |             3 |
|  3897 |  3387 |             3 |
|  3897 |     0 |             3 |
|  3897 |     0 |             3 |
|  3897 |     0 |             3 |
|  3897 |     0 |             3 |
|  3897 |     0 |             3 |
|  3897 |     0 |             3 |
|  3898 |  5400 |             3 |
|  3898 |     0 |             3 |
|  3898 |  4281 |             3 |
|  3899 |  9663 |             3 |
|  3899 |     0 |             3 |
|  3899 |  1902 |             3 |
|  3899 |  1782 |             3 |
|  3899 |  1664 |             3 |
|  3899 |     0 |             3 |
|  3899 |  2854 |             3 |
|  3899 |  2378 |             3 |
|  3899 |  4042 |             3 |
|  3901 |  4200 |             3 |
|  3901 |     0 |             3 |
|  3901 |  1425 |             3 |
|  3901 | 13560 |             3 |
|  3901 |  7050 |             3 |
|  3901 |     0 |             3 |
|  3902 |  3300 |             3 |
|  3902 |     0 |             3 |
|  3902 |  2139 |             3 |
|  3902 |  3567 |             3 |
|  3902 |     0 |             3 |
|  3902 |  4281 |             3 |
|  3902 |  2673 |             3 |
|  3902 |     0 |             3 |
|  3904 | 10734 |             3 |
|  3904 |     0 |             3 |
|  3904 |  3852 |             3 |
|  3904 |  4635 |             3 |
|  3904 |  2853 |             3 |
|  3904 |     0 |             3 |
|  3905 |  3000 |             3 |
|  3905 |  5703 |             3 |
|  3905 |  2316 |             3 |
|  3905 |  3921 |             3 |
|  3905 |  6417 |             3 |
|  3906 |  3000 |             3 |
|  3906 |     0 |             3 |
|  3906 |     0 |             3 |
|  3906 |  3921 |             3 |
|  3906 |     0 |             3 |
|  3906 |  3366 |             3 |
|  3906 |  4707 |             3 |
|  3907 |  3300 |             3 |
|  3907 |     0 |             3 |
|  3907 |     0 |             3 |
|  3909 |  2700 |             3 |
|  3909 |  3168 |             3 |
|  3909 |  2655 |             3 |
|  3909 |  5703 |             3 |
|  3909 |  4635 |             3 |
|  3909 |  5703 |             3 |
|  3909 |  2673 |             3 |
|  3909 |  4458 |             3 |
|  3909 |  3207 |             3 |
|  3910 |  8517 |             3 |
|  3910 |  4992 |             3 |
|  3911 |  5967 |             3 |
|  3911 |  1425 |             3 |
|  3912 |  1800 |             3 |
|  3912 |  4812 |             3 |
|  3912 |  3207 |             3 |
|  3913 |  8157 |             3 |
|  3913 |     0 |             3 |
|  3913 |  2184 |             3 |
|  3913 |  2184 |             3 |
|  3915 |  7992 |             3 |
|  3915 |  2850 |             3 |
|  3915 |  1602 |             3 |
|  3916 |  2100 |             3 |
|  3916 |     0 |             3 |
|  3916 |  4170 |             3 |
|  3916 |  3117 |             3 |
|  3917 |  6978 |             3 |
|  3917 |  3477 |             3 |
|  3920 |  1950 |             3 |
|  3921 |  2100 |             3 |
|  3921 |  2850 |             3 |
|  3921 |  3477 |             3 |
|  3922 |  1950 |             3 |
|  3922 |  3744 |             3 |
|  3922 |  4671 |             3 |
|  3923 |  6345 |             3 |
|  3923 |  3387 |             3 |
|  3924 |  2400 |             3 |
|  3924 |     0 |             3 |
|  3924 |  7044 |             3 |
|  3924 |  4383 |             3 |
|  3927 |  9240 |             3 |
|  3927 |     0 |             3 |
|  3928 | 11259 |             3 |
|  3929 | 13120 |             3 |
|  3929 |  2139 |             3 |
|  3929 |  2853 |             3 |
|  3930 |  2700 |             3 |
|  3930 |  3672 |             3 |
|  3930 |     0 |             3 |
|  3930 |  2853 |             3 |
|  3931 |  9987 |             3 |
|  3935 |     0 |             3 |
|  3935 |  1290 |             3 |
|  3935 |     0 |             3 |
|  3937 |  4500 |             3 |
|  3937 |     0 |             3 |
|  3937 |  3567 |             3 |
|  3938 | 15525 |             3 |
|  3938 | 10560 |             3 |
|  3938 |  3567 |             3 |
|  3938 |  6420 |             3 |
|  3938 |  9312 |             3 |
|  3938 |     0 |             3 |
|  3938 |     0 |             3 |
|  3940 |  8781 |             3 |
|  3940 |     0 |             3 |
|  3940 |     0 |             3 |
|  3943 |  5415 |             3 |
|  3944 |     0 |             3 |
|  3944 |     0 |             3 |
|  3944 |  3387 |             3 |
|  3944 |  2424 |             3 |
|  3945 | 14334 |             3 |
|  3946 |  3600 |             3 |
|  3946 |  4281 |             3 |
|  3946 |  2499 |             3 |
|  3947 |  2700 |             3 |
|  3947 |     0 |             3 |
|  3947 |  3567 |             3 |
|  3947 |  2673 |             3 |
|  3947 |  2850 |             3 |
|  3947 |  3207 |             3 |
|  3949 |  3000 |             3 |
|  3949 |     0 |             3 |
|  3949 |     0 |             3 |
|  3949 |  4635 |             3 |
|  3949 |  2709 |             3 |
|  3949 |  4278 |             3 |
|  3950 |  3900 |             3 |
|  3950 |  4458 |             3 |
|  3950 |  2673 |             3 |
|  3951 |  5526 |             3 |
|  3951 |  4278 |             3 |
|  3953 |  2400 |             3 |
|  3953 |  2493 |             3 |
|  3953 |  3921 |             3 |
|  3953 |  3207 |             3 |
|  3954 |  3000 |             3 |
|  3954 |  3084 |             3 |
|  3954 |  3207 |             3 |
|  3954 |  3441 |             3 |
|  3954 |  2493 |             3 |
|  3955 |  2700 |             3 |
|  3955 |     0 |             3 |
|  3955 |  4500 |             3 |
|  3955 |  2850 |             3 |
|  3957 |  2400 |             3 |
|  3957 |     0 |             3 |
|  3957 |  5349 |             3 |
|  3957 |  3921 |             3 |
|  3958 |  7410 |             3 |
|  3958 |     0 |             3 |
|  3958 |  4404 |             3 |
|  3958 |  4563 |             3 |
|  3958 |  6207 |             3 |
|  3958 |  3531 |             3 |
|  3958 |  4563 |             3 |
|  3959 |  3000 |             3 |
|  3959 |  2403 |             3 |
|  3959 |  2850 |             3 |
|  3959 |  3921 |             3 |
|  3959 |  2796 |             3 |
|  3959 |  6060 |             3 |
|  3960 |  3000 |             3 |
|  3960 |     0 |             3 |
|  3960 |  3510 |             3 |
|  3960 |  3207 |             3 |
|  3960 |  3117 |             3 |
|  3961 |  3000 |             3 |
|  3961 |     0 |             3 |
|  3961 |  3567 |             3 |
|  3961 | 10344 |             3 |
|  3962 |  2850 |             3 |
|  3963 | 15135 |             3 |
|  3963 | 10629 |             3 |
|  3964 |  3300 |             3 |
|  3964 |  4029 |             3 |
|  3965 |  3300 |             3 |
|  3965 |     0 |             3 |
|  3965 |     0 |             3 |
|  3966 | 12627 |             3 |
|  3966 |     0 |             3 |
|  3968 |  2700 |             3 |
|  3971 | 16557 |             3 |
|  3971 |  3672 |             3 |
|  3971 |     0 |             3 |
|  3971 |     0 |             3 |
|  3971 |     0 |             3 |
|  3973 |  7425 |             3 |
|  3973 |  1782 |             3 |
|  3974 |  8703 |             3 |
|  3974 |  4191 |             3 |
|  3975 | 18360 |             3 |
|  3975 |  3420 |             3 |
|  3976 |  3000 |             3 |
|  3976 |     0 |             3 |
|  3976 |     0 |             3 |
|  3978 | 14046 |             3 |
|  3979 |  4500 |             3 |
|  3979 |     0 |             3 |
|  3979 |     0 |             3 |
|  3979 |  3210 |             3 |
|  3979 |  4281 |             3 |
|  3980 |  4500 |             3 |
|  3980 |  4281 |             3 |
|  3980 |  3924 |             3 |
|  3980 |  3066 |             3 |
|  3980 |  2853 |             3 |
|  3982 |  5400 |             3 |
|  3982 |  3567 |             3 |
|  3982 |  2139 |             3 |
|  3984 | 12582 |             3 |
